id,url,title,author,brew_method,style_name,boil_time,batch_size,boil_size,boil_gravity,efficiency,hop_utilization_multiplier,original_gravity,final_gravity,abv_standard,ibu_tinseth,srm_morey,mash_ph,yeast_name,yeast_starter,yeast_form,yeast_attenuation,yeast_flocculation,yeast_optimum_temp,yeast_fermentation_temp,yeast_pitch_rate,water_profile_name,water_ca2,water_mg2,water_na,water_cl,water_so4,water_hco3,priming_method,priming_co2_level,error
1002993,https://www.brewersfriend.com/homebrew/recipe/view/1002993/the-new-line,The New Line,Lachlan Gregory,BIAB,Irish Red Ale,60 min,4.7 liters (fermentor volume),6 liters,1.034,61% (brew house),1.0,1.042,1.01,4.21,21.86,13.45,5.23,Fermentis - English Ale Yeast S-04,No,Dry,75%,High,12.22 - 25 C,17 C,0.75 (M cells / ml / deg P),Balanced Profile,80.0,5.0,25.0,75.0,80.0,100.0,sucrose,1.9 Volumes,
1002992,https://www.brewersfriend.com/homebrew/recipe/view/1002992/raspberry-man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002991,https://www.brewersfriend.com/homebrew/recipe/view/1002991/the-hef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003017,https://www.brewersfriend.com/homebrew/recipe/view/1003017/james-s-first-time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003000,https://www.brewersfriend.com/homebrew/recipe/view/1003000/smooked-pilsner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003013,https://www.brewersfriend.com/homebrew/recipe/view/1003013/cda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003022,https://www.brewersfriend.com/homebrew/recipe/view/1003022/james-s-first-time-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003028,https://www.brewersfriend.com/homebrew/recipe/view/1003028/robust-porter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003031,https://www.brewersfriend.com/homebrew/recipe/view/1003031/witbier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003036,https://www.brewersfriend.com/homebrew/recipe/view/1003036/jackdaw-schwarzbier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003034,https://www.brewersfriend.com/homebrew/recipe/view/1003034/original-smash-51-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003041,https://www.brewersfriend.com/homebrew/recipe/view/1003041/awesome-recipe,Awesome Recipe,,All Grain,No Profile Selected,60 min,15 liters (fermentor volume),19 liters,1.04,67% (brew house),1.0,1.05,1.01,5.32,45.22,8.66,0.0,Fermentis / Safale - American Ale Yeast US-05,No,Dry,81%,Medium,12.22 - 25 C,,0.75 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,,,
1003043,https://www.brewersfriend.com/homebrew/recipe/view/1003043/saison-mango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003045,https://www.brewersfriend.com/homebrew/recipe/view/1003045/cherry-saison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003038,https://www.brewersfriend.com/homebrew/recipe/view/1003038/zichovec-juicy-lucy-clone,Zichovec Juicy Lucy clone,,All Grain,American IPA,60 min,19 liters (fermentor volume),21 liters,1.059,73% (brew house),0.98,1.065,1.015,6.58,49.36,8.93,0.0,Mangrove Jack - Craft Series M12 Kveik Yeast,No,Dry,77%,High,-17.78 - -17.78 C,,0.35 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,,2.25 Volumes,
1003056,https://www.brewersfriend.com/homebrew/recipe/view/1003056/delilah-mk1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003054,https://www.brewersfriend.com/homebrew/recipe/view/1003054/west-coast-red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003052,https://www.brewersfriend.com/homebrew/recipe/view/1003052/kadaka-pilsner-juniper-pilsner-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003046,https://www.brewersfriend.com/homebrew/recipe/view/1003046/passion-sour-dave-boi,Passion Sour Dave Boi,,BIAB,Fruit Beer,30 min,11.5 liters (fermentor volume),13 liters,1.067,70% (brew house),1.0,1.077,1.011,8.55,22.42,7.43,5.53,Mangrove Jack - Belgian Tripel M31,No,Dry,85%,Medium,17.78 - 27.78 C,19.5 C,0.35 (M cells / ml / deg P),Balanced Profile,150.0,15.0,26.0,200.0,25.0,58.1,,0 Volumes,
1003060,https://www.brewersfriend.com/homebrew/recipe/view/1003060/a-lotta-otter,A lotta Otter,,All Grain,No Profile Selected,60 min,23 liters (fermentor volume),29 liters,1.048,75% (brew house),1.0,1.057,1.01,6.12,39.06,4.41,0.0,Fermentis / Safale - American Ale Yeast US-05,No,Dry,81%,Medium,12.22 - 25 C,24 C,0.35 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,co2,,
1003071,https://www.brewersfriend.com/homebrew/recipe/view/1003071/atlavar-lehkolsch-10,Šatlavar LehKolsch 10°,,All Grain,Kölsch,90 min,25 liters (fermentor volume),33 liters,1.031,65% (brew house),1.0,1.041,1.007,4.43,37.48,,0.0,Fermentis / Safale - German Ale Yeast K-97,No,Dry,81%,High,12.22 - 25 C,,0.35 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,sucrose,2.45 Volumes,
1003070,https://www.brewersfriend.com/homebrew/recipe/view/1003070/awesome-recipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003059,https://www.brewersfriend.com/homebrew/recipe/view/1003059/kaffir-gose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003081,https://www.brewersfriend.com/homebrew/recipe/view/1003081/test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003072,https://www.brewersfriend.com/homebrew/recipe/view/1003072/table-saison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003074,https://www.brewersfriend.com/homebrew/recipe/view/1003074/pilsner,Pilsner,,All Grain,German Pilsner (Pils),70 min,1000 liters (fermentor volume),1100 liters,1.054,85% (brew house),1.0,1.054,1.013,5.31,17.28,2.93,0.0,,,,,,,,,Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,,2.25 Volumes,
1003078,https://www.brewersfriend.com/homebrew/recipe/view/1003078/nbls-stout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003086,https://www.brewersfriend.com/homebrew/recipe/view/1003086/biere-de-garde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003087,https://www.brewersfriend.com/homebrew/recipe/view/1003087/country-lager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003085,https://www.brewersfriend.com/homebrew/recipe/view/1003085/brangel-apa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003082,https://www.brewersfriend.com/homebrew/recipe/view/1003082/dry-dock-vanilla-porter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003092,https://www.brewersfriend.com/homebrew/recipe/view/1003092/4gs-pandemic-pineapple-blonde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003097,https://www.brewersfriend.com/homebrew/recipe/view/1003097/blanche-dglutinis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003091,https://www.brewersfriend.com/homebrew/recipe/view/1003091/bluegrass-bohemian-lager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003088,https://www.brewersfriend.com/homebrew/recipe/view/1003088/thiccy-nibs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003114,https://www.brewersfriend.com/homebrew/recipe/view/1003114/assuhh-galaxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003115,https://www.brewersfriend.com/homebrew/recipe/view/1003115/festbier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003111,https://www.brewersfriend.com/homebrew/recipe/view/1003111/belgian-pale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003109,https://www.brewersfriend.com/homebrew/recipe/view/1003109/soaring-summer-wheat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003118,https://www.brewersfriend.com/homebrew/recipe/view/1003118/honey-mint-lemon-weissbier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003116,https://www.brewersfriend.com/homebrew/recipe/view/1003116/pale-ale,Pale Ale,,All Grain,British Strong Ale,60 min,21 liters (fermentor volume),25 liters,1.05,82% (brew house),1.0,1.06,1.012,6.27,33.99,8.68,0.0,Fermentis / Safale - English Ale Yeast S-04,No,Dry,79%,High,12.22 - 25 C,,0.35 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,co2,2.5 Volumes,
1003117,https://www.brewersfriend.com/homebrew/recipe/view/1003117/drouth-s-bane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003119,https://www.brewersfriend.com/homebrew/recipe/view/1003119/imperial-peated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003140,https://www.brewersfriend.com/homebrew/recipe/view/1003140/awesome-recipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003136,https://www.brewersfriend.com/homebrew/recipe/view/1003136/leisure-centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003128,https://www.brewersfriend.com/homebrew/recipe/view/1003128/awesome-recipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003129,https://www.brewersfriend.com/homebrew/recipe/view/1003129/droop-governance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003143,https://www.brewersfriend.com/homebrew/recipe/view/1003143/nuclear-warhead-pale-ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003148,https://www.brewersfriend.com/homebrew/recipe/view/1003148/awesome-recipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003149,https://www.brewersfriend.com/homebrew/recipe/view/1003149/estreno-ipa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003145,https://www.brewersfriend.com/homebrew/recipe/view/1003145/saint-ferdinand-s-ipa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003154,https://www.brewersfriend.com/homebrew/recipe/view/1003154/bomb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003153,https://www.brewersfriend.com/homebrew/recipe/view/1003153/awesome-recipe,Awesome Recipe,,All Grain,No Profile Selected,60 min,5.5 gallons (fermentor volume),7.5 gallons,1.069,75% (brew house),1.0,1.079,1.02,7.82,0.0,13.29,0.0,,,,,,,,,Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,co2,,
1003159,https://www.brewersfriend.com/homebrew/recipe/view/1003159/chillwave,Chillwave,,All Grain,Double IPA,90 min,5.5 gallons (fermentor volume),11 gallons,1.065,75% (brew house),1.0,1.076,1.019,7.45,0.0,4.44,0.0,,,,,,,,,Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,,2.25 Volumes,
1003150,https://www.brewersfriend.com/homebrew/recipe/view/1003150/earl-grey-beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003167,https://www.brewersfriend.com/homebrew/recipe/view/1003167/awesome-recipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003170,https://www.brewersfriend.com/homebrew/recipe/view/1003170/awesome-recipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003169,https://www.brewersfriend.com/homebrew/recipe/view/1003169/chillwave,Chillwave,,All Grain,Double IPA,90 min,5.5 gallons (fermentor volume),7.7 gallons,1.061,70% (brew house),1.0,1.086,1.017,8.96,107.38,6.87,0.0,White Labs - California Ale Yeast WLP001,No,Liquid,76.5%,Medium,68 - 73 F,,0.35 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,co2,2.25 Volumes,
1003173,https://www.brewersfriend.com/homebrew/recipe/view/1003173/sidelined-at-home-pale-ale,Sidelined (At Home) Pale Ale,Tennis Guys Brewing,Extract,American Pale Ale,60 min,5.5 gallons (fermentor volume),2.5 gallons,1.13,70% (steeping grains only),1.0,1.059,1.011,6.26,48.98,9.29,0.0,Fermentis / Safale - American Ale Yeast US-05,No,Dry,81%,Medium,54 - 77 F,,0.35 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,co2,2.65 Volumes,
1003174,https://www.brewersfriend.com/homebrew/recipe/view/1003174/lemongrass-wheat-ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003176,https://www.brewersfriend.com/homebrew/recipe/view/1003176/summer-summer-wheat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003179,https://www.brewersfriend.com/homebrew/recipe/view/1003179/nippy-ripple,Nippy Ripple,Bobby,All Grain,American Pale Ale,60 min,5.5 gallons (fermentor volume),7 gallons,1.044,70% (brew house),1.0,1.056,1.013,5.59,22.5,3.04,0.0,White Labs - California Ale Yeast WLP001,No,Liquid,76.5%,Medium,68 - 73 F,,0.35 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,,2.45 Volumes,
1003175,https://www.brewersfriend.com/homebrew/recipe/view/1003175/awesome-recipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003182,https://www.brewersfriend.com/homebrew/recipe/view/1003182/american-raspberry-ale-v-1-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003200,https://www.brewersfriend.com/homebrew/recipe/view/1003200/ns-italian-pils,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003185,https://www.brewersfriend.com/homebrew/recipe/view/1003185/sabro-red-ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003201,https://www.brewersfriend.com/homebrew/recipe/view/1003201/lazy-hazy-dipa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003222,https://www.brewersfriend.com/homebrew/recipe/view/1003222/saison-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003215,https://www.brewersfriend.com/homebrew/recipe/view/1003215/test-1,test 1,,All Grain,No Profile Selected,60 min,5.5 gallons (fermentor volume),7.5 gallons,1.015,70% (brew house),1.0,1.017,1.004,1.7,0.0,16.57,0.0,,,,,,,,,4763,0.0,0.0,0.0,0.0,0.0,0.0,,,
1003207,https://www.brewersfriend.com/homebrew/recipe/view/1003207/regal-pale-ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003205,https://www.brewersfriend.com/homebrew/recipe/view/1003205/apa-2020,APA 2020,,All Grain,American Pale Ale,60 min,5.5 gallons (fermentor volume),6.7 gallons,1.046,78% (brew house),1.0,1.056,1.014,5.42,66.03,5.07,0.0,Danstar - American West Coast Yeast BRY-97,Yes,Dry,72%,High,62 - 75 F,,0.75 (M cells / ml / deg P),Light colored and hoppy,80.0,5.0,13.0,60.0,157.0,0.0,co2,2.65 Volumes,
1003224,https://www.brewersfriend.com/homebrew/recipe/view/1003224/pliny-the-elder,Pliny the Elder,,BIAB,American IPA,60 min,6 gallons (fermentor volume),7.5 gallons,1.057,65% (brew house),0.99,1.072,1.017,7.16,210.44,6.94,5.93,Fermentis / Safale - American Ale Yeast US-56,No,Dry,72%,Medium,59 - 75 F,67 F,0.75 (M cells / ml / deg P),Light colored and hoppy,75.0,5.0,10.0,50.0,150.0,0.0,,2.5 Volumes,
1003226,https://www.brewersfriend.com/homebrew/recipe/view/1003226/awesome-recipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003227,https://www.brewersfriend.com/homebrew/recipe/view/1003227/session-rye-ipa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003225,https://www.brewersfriend.com/homebrew/recipe/view/1003225/bold-irish-red-experiment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003230,https://www.brewersfriend.com/homebrew/recipe/view/1003230/nu-neipa-the-all-alone-beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003234,https://www.brewersfriend.com/homebrew/recipe/view/1003234/awesome-recipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003239,https://www.brewersfriend.com/homebrew/recipe/view/1003239/alt-beer-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003231,https://www.brewersfriend.com/homebrew/recipe/view/1003231/bombay-bomber-ipa-clone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003241,https://www.brewersfriend.com/homebrew/recipe/view/1003241/stonehands-dunkel,Stonehands Dunkel,,All Grain,Munich Dunkel,60 min,6.5 gallons (fermentor volume),7.5 gallons,1.045,72% (brew house),1.0,1.052,1.016,4.81,21.02,16.9,0.0,Imperial Yeast - L17 Harvest,No,Liquid,70%,Medium,50 - 60 F,60 F,0.35 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,co2,2.44 Volumes,
1003244,https://www.brewersfriend.com/homebrew/recipe/view/1003244/schwarzbier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003247,https://www.brewersfriend.com/homebrew/recipe/view/1003247/andy-and-garrett-s-ipa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003246,https://www.brewersfriend.com/homebrew/recipe/view/1003246/hazy-5,Hazy #5,,All Grain,Specialty IPA: New England IPA,60 min,5.5 gallons (fermentor volume),6.5 gallons,1.061,75% (brew house),1.0,1.066,1.015,6.75,43.71,4.32,5.2,Fermentis / Safale - English Ale Yeast S-04,No,Dry,75%,High,54 - 77 F,,0.35 (M cells / ml / deg P),Light colored and malty,60.0,5.0,10.0,95.0,55.0,0.0,,2.25 Volumes,
1003252,https://www.brewersfriend.com/homebrew/recipe/view/1003252/bock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003258,https://www.brewersfriend.com/homebrew/recipe/view/1003258/rmcl-amarillo-api,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003248,https://www.brewersfriend.com/homebrew/recipe/view/1003248/festbier-ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003250,https://www.brewersfriend.com/homebrew/recipe/view/1003250/winging-it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003263,https://www.brewersfriend.com/homebrew/recipe/view/1003263/wopr-dipa,WOPR DIPA,,All Grain,Specialty IPA: New England IPA,60 min,155 gallons (fermentor volume),175 gallons,20.7,70% (brew house),1.0,20.9,5.5,8.57,83.04,9.71,0.0,,,,,,,,,Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,,2.25 Volumes,
1003271,https://www.brewersfriend.com/homebrew/recipe/view/1003271/hobgoblin-2,Hobgoblin 2,,All Grain,British Brown Ale,60 min,19 liters (fermentor volume),25 liters,1.034,80% (brew house),1.0,1.044,1.01,4.52,36.82,18.01,5.71,Danstar - Nottingham Ale Yeast,No,Dry,77%,High,13.89 - 21.11 C,20 C,0.35 (M cells / ml / deg P),"London (Porter, dark ales)",100.0,5.0,35.0,60.0,50.0,265.0,co2,2.2 Volumes,
1003266,https://www.brewersfriend.com/homebrew/recipe/view/1003266/white-wheat-saison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003273,https://www.brewersfriend.com/homebrew/recipe/view/1003273/smithsonian-victory-garden-porter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003289,https://www.brewersfriend.com/homebrew/recipe/view/1003289/easy-peasy-ipa-scc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003290,https://www.brewersfriend.com/homebrew/recipe/view/1003290/amer-ipa-2020-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003301,https://www.brewersfriend.com/homebrew/recipe/view/1003301/first-gypsy-varient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003286,https://www.brewersfriend.com/homebrew/recipe/view/1003286/centennial-blonde,centennial blonde,home brew talk,BIAB,No Profile Selected,70 min,20 liters (fermentor volume),26 liters,1.035,70% (brew house),1.0,1.045,1.01,4.58,24.34,3.94,0.0,Danstar - Nottingham Ale Yeast,No,Dry,77%,High,13.89 - 21.11 C,20 C,0.35 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,sucrose,0 Volumes,
1003309,https://www.brewersfriend.com/homebrew/recipe/view/1003309/scotch-ale-superior,Scotch Ale Superior,Caco Galli,Extract,Scottish Light,60 min,20.8 liters (fermentor volume),11.4 liters,1.112,70% (steeping grains only),1.0,1.061,1.021,5.31,18.92,40.8,0.0,Lallemand - LALBREW® LONDON ENGLISH-STYLE ALE YEAST,No,Dry,65%,Low,18.33 - 22.22 C,19.5 C,0.5 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,,1.02 Volumes,
1003311,https://www.brewersfriend.com/homebrew/recipe/view/1003311/hapi-daze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003308,https://www.brewersfriend.com/homebrew/recipe/view/1003308/covid-vaccine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003303,https://www.brewersfriend.com/homebrew/recipe/view/1003303/how-now-brown-cow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003316,https://www.brewersfriend.com/homebrew/recipe/view/1003316/swoosh-ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003313,https://www.brewersfriend.com/homebrew/recipe/view/1003313/iipa-smash-mosaic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003315,https://www.brewersfriend.com/homebrew/recipe/view/1003315/7bbl-ne-ipa-based-on-betty-sue,7bbl NE IPA based on Betty Sue,,All Grain,Specialty IPA: New England IPA,90 min,255.75 gallons (ending kettle volume),294 gallons,1.059,83% (ending kettle),1.0,1.067,1.018,6.46,33.43,4.83,0.0,Wyeast - London Ale III 1318,No,Liquid,73%,High,64 - 74 F,,0.35 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,co2,2.25 Volumes,
1003312,https://www.brewersfriend.com/homebrew/recipe/view/1003312/wipa-2,WIPA 2,,Partial Mash,Specialty IPA: White IPA,60 min,8 liters (fermentor volume),9 liters,1.052,70% (brew house),1.0,1.058,1.015,5.74,74.85,4.11,0.0,,,,,,,,,Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,,1.9 Volumes,
1003319,https://www.brewersfriend.com/homebrew/recipe/view/1003319/nije-ipa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003317,https://www.brewersfriend.com/homebrew/recipe/view/1003317/belgian-quad,Belgian Quad,,All Grain,Belgian Dark Strong Ale,60 min,5 gallons (fermentor volume),6.5 gallons,1.078,70% (brew house),1.0,1.092,1.019,9.56,34.45,41.18,0.0,- omega,No,Dry,65%,Low,65 - 78 F,,0.35 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,co2,3.5 Volumes,
1003318,https://www.brewersfriend.com/homebrew/recipe/view/1003318/guava-blue-berry-sour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003321,https://www.brewersfriend.com/homebrew/recipe/view/1003321/hoppin-halo-ipa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003325,https://www.brewersfriend.com/homebrew/recipe/view/1003325/summer-peach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003333,https://www.brewersfriend.com/homebrew/recipe/view/1003333/mandarina-bavaria-smash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003323,https://www.brewersfriend.com/homebrew/recipe/view/1003323/oktober-neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1003331,https://www.brewersfriend.com/homebrew/recipe/view/1003331/summer-peach-3gal,Summer peach 3gal,,Extract,Fruit Beer,60 min,3 gallons (fermentor volume),2.5 gallons,1.069,25% (steeping grains only),1.0,1.058,1.011,6.12,20.3,5.24,0.0,Fermentis / Safale - American Ale Yeast US-05,No,Dry,81%,Medium,54 - 77 F,68 F,0.35 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,dextrose,0 Volumes,
